process_id,final_rinse_total_turbidity_liter
25971,1517191.2218221822
25972,354287.68201867293
25973,4225702.177075887
25974,353806.0341278026
25976,1004467.818497157
25977,738327.163148372
25978,118680.04466132371
25979,3785563.5757904197
25983,4228511.131848104
25984,4096608.648825569
25985,2016951.9021400136
25986,43829.14489532247
25987,843478.2552977093
25988,63856.08328661051
25989,1465306.0484721912
25992,539971.9171450954
25994,103329.51336967024
25995,2188163.201736676
25998,540681.9489253317
26000,660550.3518464945
26001,608616.5504890953
26002,694883.2159224395
26005,1301953.2828960961
26006,1040533.6494994247
26007,764253.8464579785
26008,2071501.4199125785
26011,1111978.438698327
26013,250748.86170561198
26015,401973.73142778035
26016,756337.6484750718
26017,1780663.201249302
26018,365116.7245207078
26020,53777.92757960997
26021,748267.0869451133
26022,85370.48658009554
26023,2077348.4635113752
26025,3766161.532500659
26026,4052863.6099250275
26027,643660.4302530768
26028,89241.6980896138
26029,260316.60388184676
26031,862001.2528457239
26033,139021.22477394136
26034,1072590.0462025919
26035,163854.81742559088
26036,752962.818288791
26037,2688570.4491164708
26038,162060.07040901014
26041,1291656.7429078582
26042,2300770.4535413077
26043,178604.75221337428
26044,7863573.778848832
26046,1567024.0708862883
26048,152021.90263094488
26049,387817.1635088993
26051,2481692.491094848
26052,1351291.5405860809
26054,574516.9073812559
26057,559950.2358107818
26060,52651.49541378499
26061,4130411.0432489575
26064,290676.9510222865
26065,749422.6023947011
26067,697130.8801374205
26068,1036120.1111333251
26070,732122.8318810159
26073,4205968.846080222
26074,189166.9254478743
26075,130763.45288197871
26076,226234.83942519224
26077,141884.16569104468
26079,30297382.99470816
26082,277180.34192042757
26083,6428156.375081749
26087,793823.5233182216
26088,6978201.063975727
26090,1760520.5930661352
26092,934789.9832390297
26093,1626936.4860646913
26094,936003.265538932
26095,1697524.6196031556
26097,562176.6195744632
26098,572692.3709578125
26100,745268.1740094568
26101,314878.9287912932
26103,7194082.436844527
26105,1082609.271213952
26107,154986.32592620322
26109,92507.94694760627
26113,540671.5775993611
26114,209059.94686804578
26115,53936.81006730388
26116,337924.2788054278
26117,26995.727615982392
26119,1258850.7770816137
26120,70838.0727782722
26124,525674.689960667
26125,1537138.425931171
26128,718928.8449879165
26129,421627.7271861076
26132,98059.39408948764
26133,890969.0589141814
26135,2653528.499592031
26136,424669.71847813827
26137,21478.69231343879
26141,3958901.5352111454
26142,45212.79664066524
26143,249117.19966021075
26144,710910.9586519273
26145,320338.2056512055
26147,1198375.191003874
26148,1378536.3990428022
26150,3113112.624885632
26151,277054.61949426256
26152,3783359.203621842
26153,1067586.3939967013
26154,702487.1168366414
26156,76874.0936882641
26159,2011915.2614053101
26164,2051016.896092915
26165,3866578.075207493
26166,1086179.8354504448
26167,536864.2002975921
26168,637828.438098557
26169,102325.23050519821
26171,51709.68740352685
26172,2611376.2657494824
26173,159437.24751081908
26175,2594040.7509343307
26177,1857196.9828842166
26178,731016.5931129933
26179,9923524.632580543
26180,7805185.385458607
26181,52201.325807287256
26183,208214.13697033026
26185,119640.87545160031
26188,1743579.9740758752
26191,1095601.4028671246
26192,133801.27759124083
26194,653208.4572713246
26195,108584.08874223943
26197,575676.2357081448
26198,606778.9311002303
26199,642985.4076934071
26200,11640.917656558962
26201,208777.2004611423
26202,647798.2356898637
26205,825594.9289397444
26206,558744.8014424223
26207,745382.2942404542
26208,564052.0815391457
26210,238694.47507822083
26211,3570510.6342797084
26212,1149271.1442064054
26213,119853.9973881326
26215,4670007.492038505
26218,794915.0356972679
26221,242472.07068682215
26223,593864.9642976354
26224,457370.17012085614
26225,973271.1335153877
26226,2452612.8027779805
26229,192337.72826951728
26230,954901.9896427984
26231,58446.10136455169
26234,211501.62936267766
26236,535876.2292769575
26237,263882.7768299755
26238,660425.269586325
26239,197390.32762952984
26240,4042003.549751417
26241,494383.7599780834
26244,461081.8328625803
26245,33101.93378117606
26248,3369620.464984085
26249,1639248.4818317736
26250,501813.61417794175
26251,96674.19187214921
26253,4296905.950021712
26254,121700.35304523168
26256,123999.773105996
26257,755141.3452136168
26258,4578231.815213363
26260,1624994.7205168682
26261,252492.6079827799
26262,448222.24706932495
26268,641594.5466426831
26269,16253682.370026771
26270,819184.7427363617
26272,120081.50293889441
26273,155861.38376797203
26274,1245083.2009825585
26275,10845468.35494375
26279,1355855.5381973942
26280,575218.9667734645
26281,5731445.631761523
26282,450270.0199736429
26283,1348965.813406341
26284,7024163.348526286
26285,7628594.006660713
26287,1920638.2147281268
26288,1126385.1282144564
26290,34382424.16129451
26291,170166.76486574777
26293,3316511.9745026967
26296,1068087.5977877327
26297,51413.52462251132
26299,804835.285081792
26303,843775.6409944405
26305,722506.2771591882
26306,216833.72644503892
26307,601594.2286283801
26308,211610.82108265592
26309,533329.2649285526
26311,1679073.6394849664
26312,1481780.1338512823
26314,652697.2697448889
26315,4484318.014682217
26316,6928269.206977755
26317,1374150.8273134572
26318,1534046.1148113478
26320,514502.99132438557
26322,2957261.6190681974
26324,2560083.706014195
26325,1228039.017399274
26326,210546.79343071964
26327,1161606.6094868989
26328,274337.03968206013
26329,332964.0310716956
26332,1520706.3924246007
26338,156595.1533455015
26341,1656177.3937631848
26344,2344508.60458049
26349,4401715.902517425
26350,292587.94929370953
26351,325990.7516838518
26352,615099.723719523
26353,4617477.54531931
26355,92805.84835947542
26356,1014868.8631874272
26357,752390.8597521553
26359,504862.51581484947
26360,1127016.5772251547
26361,109539.96226785838
26362,1333337.024469531
26364,284081.79211657395
26365,59840.98417868398
26366,600337.4482242413
26367,199764.10314241407
26368,148505.05709699786
26369,594610.1573024844
26372,1849447.5217532236
26373,1881426.507268352
26375,2227357.458386658
26376,668243.8748419834
26381,11789208.909318095
26382,4316844.717307684
26386,458362.50753716164
26389,1528382.5781791687
26391,395320.8207451564
26393,22584.38959186037
26396,1446222.132156404
26397,3698789.044397466
26399,7128222.7828736445
26400,26462.55997193557
26401,114220.22366269992
26402,158752.00142184517
26403,690128.370690819
26404,838977.5250414696
26405,2042511.013885712
26409,1233712.4698229122
26410,2448720.0703157797
26411,657761.5881250718
26415,593696.1978558976
26416,1503715.1472858815
26417,1695543.9404324393
26418,98603.47817320781
26420,5183490.958093393
26421,568381.6190793599
26422,761488.872370324
26423,4190482.6977261207
26424,23552.464148604144
26425,2635766.067334417
26430,223054.4205668702
26431,9432093.07477877
26432,1002683.8729413103
26433,5410697.923745924
26434,1664855.4994239542
26437,921151.8804693833
26438,1743598.1884519605
26439,193061.92488614377
26440,1229605.4128771028
26441,721741.4422873834
26443,322335.49487283756
26446,3715452.228119982
26447,932541.5546968329
26448,3156232.246629843
26453,1118816.7526091142
26454,736552.2828098856
26455,3621976.482121113
26456,1729312.5467584298
26457,206098.27701830573
26463,510383.5937523565
26465,419434.0961394456
26467,774290.5586958255
26468,2613952.0300223525
26469,403145.3157674689
26472,687720.2567350882
26473,6761753.214272055
26474,1595549.074630792
26475,150687.1673571535
26476,4021241.061668936
26478,4426060.179414345
26480,1264799.3757026037
26481,55066.63442507327
26482,4553380.605673023
26486,590061.2225540628
26488,690698.3753818723
26490,689872.5496812644
26491,246294.23042397003
26492,3821998.704668947
26494,727970.6369642768
26495,718115.5588326222
26496,3461472.5316749993
26497,2178203.6751210676
26499,474741.20235656516
26500,4305371.337881802
26501,1270903.1095780816
26502,322756.9316311456
26503,80293.67358427949
26505,1632084.3252042278
26506,61650.16575362149
26510,4504395.30089968
26511,3795920.5899123326
26512,686292.352982054
26514,510312.9683637152
26515,3213247.4077832513
26516,217924.4546526063
26517,1099267.546447606
26518,544261.1328921192
26519,654545.1628197447
26520,3630233.8606220237
26521,953127.7043621527
26522,1870226.9434612792
26524,702483.3519640851
26527,631958.1400001546
26528,320865.7569055061
26529,36732984.765134946
26532,413070.70336534607
26535,136391.97450551786
26538,64547.37194939411
26539,597101.4126319559
26540,23758.165060129468
26542,278017.0984266159
26543,412387.6000327505
26544,1517421.1784327
26546,747727.9867298217
26548,2688794.3654769943
26552,23167.990807020004
26556,57639.91200605053
26557,167420.58695367942
26558,733634.9550755505
26559,1428589.3598812413
26561,204737.3154647844
26563,1742402.8235484334
26565,1029700.7938491782
26567,490396.46751205134
26568,1613726.700895171
26570,2642785.750779481
26572,504274.54284419864
26576,2132598.933742099
26577,873172.8180500187
26580,56253.84908691439
26581,242546.33144997703
26584,1024005.2982142259
26585,220513.0624218831
26586,4823771.148612952
26588,606102.1849917509
26589,61800.43720063472
26590,107013.70163717943
26591,520218.5515414172
26593,898804.3336411552
26597,502613.5529073464
26599,194356.29396520404
26600,717102.567036019
26601,1346372.313895984
26602,6641636.0244315555
26603,1105408.3945071115
26605,977054.3699323628
26607,815709.1286396998
26608,999327.0866615154
26609,1137656.344437526
26610,98857.98397113642
26611,1646590.791191101
26612,423110.8218700244
26613,949448.2055135438
26616,34987555.245614685
26617,366721.5227828011
26621,674543.847785295
26623,1313494.0902998212
26624,3939408.4590725875
26625,995908.7831006321
26626,869413.4244014815
26629,2421651.8277912196
26631,428368.27184168785
26632,64900.69501514406
26633,202363.1507004453
26635,1315442.489022837
26636,490185.2266830453
26637,639700.4500699883
26639,211253.09524333657
26640,150930.77952012137
26641,3563427.8000865807
26643,751868.7249538616
26644,135789.403905449
26646,841316.9605925655
26648,4046201.3562825006
26649,2078201.17122532
26650,368997.34499466454
26653,783769.381208482
26654,1559290.7411794509
26656,19354.88448846236
26657,516181.68031499087
26660,70572.87166380852
26663,648321.6792119099
26666,1375102.6069524675
26670,9914591.392931528
26672,315017.7455957459
26673,81812.8546680709
26676,8085157.053681172
26678,964046.291422409
26680,406929.7521947761
26685,258409.34191518687
26689,1782005.8702969332
26692,722719.9329202105
26693,997215.3311531962
26695,657082.5699874746
26696,11352049.893758373
26699,4733470.258839081
26701,552394.589325831
26702,366600.97077931475
26703,628609.5870404687
26705,769568.6874466789
26706,601856.9426682302
26708,2505969.043275176
26709,66954.45107946047
26710,289271.3814429911
26711,901887.7731299811
26712,207127.21595889344
26713,1464234.0854794064
26716,589523.7986916148
26717,3921859.7986847996
26718,4714190.212156757
26720,649221.9480615379
26722,3730378.6469172607
26724,2739918.163924147
26725,50798.33001098228
26726,681160.0489195633
26727,588440.1123407325
26728,589147.9558941292
26731,242248.3295659566
26733,2158358.8705416475
26735,2874444.809649093
26739,1244064.8671986586
26740,3004896.5093483734
26741,105113.60437191946
26742,383331.5972290116
26744,2458219.354951222
26745,580904.76979988
26746,5397966.432971413
26747,2436384.4037418277
26750,5543182.760536741
26751,3526742.033707255
26752,926720.3281464942
26753,6774319.4765722165
26754,397792.82640763494
26757,249682.6513223198
26758,73713.56563011718
26759,4192497.3752611787
26760,636125.9865460058
26761,1227992.7373979823
26763,1712811.3662321195
26764,474809.43183857005
26765,1473720.149271965
26766,22680202.31596914
26770,370666.8870775188
26771,450253.619543264
26774,492303.83119947463
26775,1542301.9676129308
26776,4314535.52683914
26777,1225670.6424033926
26778,925842.1893676217
26781,256092.13996304455
26783,51150.36003391666
26784,3689075.23791394
26786,714847.9888086967
26787,619432.1500813335
26788,6352512.666419406
26789,4235196.669407109
26793,104881.685705966
26795,51209.427855834954
26796,192963.6814073332
26797,1602364.7104554868
26798,1965917.4307905617
26799,2514585.011667406
26801,117778.25999009357
26802,1515731.7875684476
26803,560319.1694285697
26804,202118.81911530683
26805,329486.6255876433
26807,3568482.7183481692
26809,269490.0441883404
26810,159662.71560972344
26811,587253.1918820394
26812,2103815.440277966
26813,1417938.7076868704
26815,608177.4841966094
26816,545278.1896116367
26820,4365481.365406896
26822,3535561.455839107
26823,1656082.6154746478
26824,101705.78418200985
26825,2298435.768749371
26826,659742.7233986537
26827,1730102.820014123
26828,166728.0262191741
26829,102506.82808132074
26830,4204115.4796576835
26831,203731.93872143334
26832,862582.1424345571
26834,480389.4849882818
26835,51767.8164078093
26837,35248900.74762915
26840,1636202.4623637355
26841,1206940.7107813715
26843,762976.5318385414
26844,85456.13705466133
26846,2169139.8715933245
26848,704123.2720598127
26852,829559.9727653224
26853,666473.3202615393
26855,501652.61523913604
26856,480674.9593517248
26859,2140694.0693775793
26862,547710.1702174923
26864,647273.9177200227
26865,443435.3447149019
26866,102474.2006190847
26867,1717682.478658654
26870,1821457.079985746
26871,1304291.912403757
26872,1522370.4604463829
26873,55180.26974423238
26874,1583805.2432260988
26875,93236.86169918037
26876,3508201.013954063
26880,710249.4223896175
26881,561955.976200742
26882,1348319.5530204806
26883,723133.5932397894
26884,54611.00243799589
26886,5714529.9391730605
26888,200636.92525456764
26889,375891.5285647537
26890,772424.122884992
26893,1957718.4783082588
26896,55253.980382924725
26897,20557.931925075292
26899,459248.60362188466
26900,524062.8811086756
26901,1343513.6350662773
26902,429050.3142645799
26905,4367618.185460136
26906,297382.4814262419
26907,4173548.3124185298
26908,1221528.1671056743
26910,4167053.3876578994
26912,1564298.671128741
26913,895802.7561497887
26914,1015691.2872802918
26915,790967.9924140859
26918,412511.4663143886
26920,4594601.889012382
26921,599490.95157894
26922,619483.8828891054
26923,606725.2193326359
26924,56153.724846724464
26925,238557.7808711319
26926,1142092.6887237027
26927,60902.25734628924
26928,1334526.1088209923
26929,1073145.5299413193
26930,668086.4051978663
26931,656921.3987371423
26932,325115.72504024254
26933,257555.1188911568
26935,864577.1975421408
26938,78630.3513842821
26940,884765.1231826002
26943,275908.3867346887
26949,365482.8350552869
26950,229912.61481969687
26951,2267809.2963270447
26952,1526485.5108930876
26953,657783.2541384147
26954,734622.913723316
26957,1394259.0526493248
26964,332745.0233148293
26965,177339.5790704554
26966,4365411.23240384
26968,2717570.8747550575
26970,13328884.979607986
26973,1657086.3175901137
26978,1427333.4364597162
26979,46761.4701347399
26981,97221.30163297038
26982,5148136.30163383
26985,771211.3407543361
26990,1380923.3401027438
26991,4352388.018225348
26993,48754209.18554352
26995,264027.78525206307
26997,137793.64790680367
26999,636046.2399342133
27000,4327806.835217498
27001,1349305.0583848676
27004,290772.23825459025
27005,31288170.097129308
27006,2571629.4833395584
27007,1200447.0666977086
27008,1636276.0894517784
27010,742110.9340895186
27012,1173432.0221611368
27014,3655017.042331013
27015,473505.8373611795
27016,15866.10579229735
27018,249597.38327886755
27019,983251.7119295617
27020,2724595.311328557
27021,2031952.2495593082
27022,1243209.5500866727
27025,959203.0455623693
27027,2388633.7766723093
27031,964098.1470568324
27033,207592.52655541906
27035,238367.63487072123
27036,149745.2992958666
27038,4350054.809215326
27039,3754381.2102678106
27040,905460.0012984081
27043,5013145.9521209495
27044,201510.58568123888
27045,1024575.7405768768
27047,4538502.379913389
27048,616078.9441898392
27049,2211299.441650295
27050,339047.66222079616
27051,424811.6485631123
27052,4110023.289386701
27053,205375.7833455261
27054,223009.68999057764
27055,3205414.795081317
27056,703007.2940872251
27057,4122240.846808853
27060,427042.6459397284
27062,711996.4988551019
27064,451485.88834092167
27065,584651.3604173897
27066,4817480.468639577
27067,1655790.5790326516
27069,738918.7692657028
27071,185789.18411609397
27073,1176660.6566274872
27078,1146864.685599441
27082,427097.6294609672
27083,3796901.557613133
27084,761532.1925129216
27086,294120.9855007571
27088,706611.0372357632
27089,66126.47409785572
27090,3567580.4821332917
27092,577321.4859322567
27093,2040946.952874449
27094,1218846.5928036622
27095,699969.2520451056
27096,729424.7543955911
27098,180504.48946516984
27099,2103275.35146447
27100,722014.6981784623
27103,7227458.975625933
27104,2702736.3781657815
27109,408373.3546750604
27110,799581.0149994334
27111,138520.6756804292
27112,603115.2842877246
27114,7790458.990776454
27115,644939.75936922
27116,471647.2550354886
27117,5390025.886676854
27118,1237935.1451600294
27119,4452265.349786723
27120,53763.52054189964
27121,1894494.1466147748
27122,589389.7503222174
27123,291023.01137547364
27124,151381.20118396307
27125,841025.0389816196
27126,537687.3806848533
27128,537623.7816935271
27129,569959.9759725973
27130,317495.4841779631
27131,722101.0612855721
27133,557679.2349955733
27136,2560302.497719949
27137,752154.8686300899
27139,19057.400898419277
27140,258990.68385895767
27141,2612832.5546536325
27142,5454211.583233172
27145,460001.86383420986
27146,2036054.4027161165
27148,495483.9290500084
27149,48847.886240904336
27153,553828.4335008672
27154,802284.0484742889
27156,337940.05185209104
27158,994046.042343528
27159,1126988.0045269749
27160,261517.05448624116
27161,2843691.3632819327
27163,1664796.4721319617
27165,359102.7953121168
27166,3714611.8339806893
27167,1700741.0579207405
27168,2247405.9864723794
27171,4068581.495853647
27173,855270.7033592301
27174,1812558.6816790884
27178,1792436.5121589531
27179,1776741.4307397678
27180,766313.5831753741
27181,1160742.3934286584
27182,1438635.2341720823
27183,531965.8001659904
27184,448658.0038558132
27185,5090039.740482879
27186,1733343.4584461937
27187,49604061.28913643
27189,87338.83840452785
27191,341314.9472336032
27193,262983.7501525093
27194,744273.8860407127
27197,1152792.704175879
27199,4221102.9077446535
27201,508398.6576078375
27204,13802.359480436602
27205,870382.38075168
27209,359339.26828237815
27210,4317042.096309642
27214,151417.1462150326
27217,86410.92050729417
27218,78291.9983916407
27219,2193180.7066373844
27220,143146.86347490622
27223,719590.9870797378
27225,58219.84707046195
27227,6999411.508168475
27228,235550.86767311074
27229,1737936.9146115785
27233,9385546.815222144
27234,242818.1796426805
27235,364313.29361404467
27236,2363685.7360040676
27238,3105531.5475406814
27239,6823267.993594734
27240,1221557.0261709043
27241,1331266.6471888965
27242,5012554.885907345
27243,2721107.963732241
27245,3226388.569663812
27246,2452432.1798182335
27247,120427.1249586379
27249,1372297.1660503345
27250,73571.85324890293
27252,2006339.273600573
27253,772688.2001619829
27256,256885.3109406295
27258,564955.7988552626
27259,1683076.1307229165
27260,3343962.819415711
27261,606799.0923826626
27264,1216145.7202762666
27266,663865.7283249111
27269,1814047.638579198
27270,59544.59840067275
27271,945028.7498853907
27272,77431.23742433301
27274,3688214.9374998068
27275,1000482.6717180265
27276,687928.192334842
27280,555228.5613827554
27281,1280773.575950198
27282,1080914.7566951427
27283,4769420.336651334
27284,322095.8500663821
27286,255223.41551894025
27289,695749.532235164
27290,357705.64354582067
27291,711034.0676956117
27294,4267190.144134428
27296,4069768.420326902
27300,3283642.277099152
27301,85314.72554240306
27302,74137.02022392703
27305,1268627.197403775
27306,579271.8153816455
27308,508518.8860909715
27309,1149686.647212528
27310,696691.6204531647
27312,1963971.2858288707
27313,3536826.5092466967
27315,220826.98154723344
27319,377308.03004282905
27321,2510210.3342053886
27322,549849.5301065934
27323,398710.3245262217
27326,693816.9085471005
27327,740587.3171959503
27329,101594.60967057128
27330,434985.4707667048
27331,443742.24073421326
27332,466152.8915366978
27334,1958490.1491233255
27335,10076439.864036437
27336,3483829.872747214
27337,424747.7641469564
27338,1731741.01352327
27339,98720.70391692511
27340,678163.8866983614
27341,89266.6768596779
27343,2553001.866597132
27345,520010.3634266741
27346,2031052.5349747052
27347,7028616.20267148
27348,1421665.2107965837
27349,611242.7846555132
27351,522223.67964218976
27352,214048.88968785267
27353,62504.25333884201
27354,3319727.2488865117
27355,134243.20456678487
27356,196980.2887731156
27358,17167636.067557205
27360,2275262.459684782
27361,290228.9978967958
27362,86961.6603191373
27365,2202751.295942299
27366,185503.514586213
27367,96244.78599758136
27368,628238.7266117106
27369,17612.504544960466
27370,656317.3243543662
27371,458604.8434565433
27372,755450.0530260537
27374,295691.183466192
27379,446782.98249802203
27380,1550067.2975740782
27382,2257992.2481460692
27383,26405.533315668934
27384,2228426.88093376
27385,46379649.03014761
27386,558139.6028136737
27387,5585845.594411101
27388,41409407.12972374
27390,4388203.228713457
27392,549943.1861497393
27396,86440.72483950213
27399,164074.35428345698
27400,1801855.918375229
27401,4626509.537564342
27402,789445.8435092503
27403,76747.10344517924
27406,2450457.8396229334
27408,465323.1074470426
27409,4476287.576829509
27411,812286.2604555307
27412,84085.11143453051
27414,3135353.6169562703
27415,509062.4792652817
27417,21406.689370518525
27418,210269.11088037383
27419,607363.1629278999
27421,1933677.6371860784
27422,171220.75535921077
27423,398971.80939587386
27425,331289.8595440232
27426,1292929.9849515397
27427,336500.11252142256
27430,1003948.0308238284
27431,624128.8660161691
27432,13625844.550151883
27434,1587127.224235772
27435,17668578.21401815
27436,112963.18007979904
27437,967045.3476129159
27438,63506.67096881952
27439,3473197.51137724
27440,808007.5719781413
27441,249182.00069669657
27443,213420.51517865912
27445,265195.7989879071
27446,621091.4005093875
27447,335437.9785143989
27448,2004786.6281566229
27449,2628464.0512280627
27450,803524.6310756543
27452,667490.5759305062
27453,632997.079371601
27454,614242.0364550642
27456,50974.33723581509
27457,1474010.8174158898
27458,891976.1645117094
27461,3091260.71038691
27465,113201.37709176555
27466,642254.9732242983
27467,70734.56473549183
27468,3244574.711863434
27469,1836118.1621929074
27470,6636228.3588448195
27471,400227.4101015854
27472,4850034.786896229
27474,1888330.9046589225
27475,1749788.36268249
27480,411167.7071495945
27481,937182.8970739039
27482,5015561.521887544
27484,992089.4842215106
27485,1235126.0984856433
27486,498960.1969383105
27492,55813.93930055226
27494,8019260.932233122
27495,2292726.674673202
27497,239904.0065829281
27498,355827.5257347249
27499,715216.8125637043
27500,2195913.6203432153
27501,1580739.5062269173
27502,4579085.624365808
27503,3786258.932569671
27504,67428.85629968454
27505,754609.8606067533
27506,1427349.8181641493
27508,1902462.6272948775
27509,756869.4615754382
27510,455531.31560512685
27511,2298404.434399487
27512,87334.75986235878
27513,223159.66559720546
27514,2701426.8093554033
27515,252095.9196596006
27516,6201649.223674625
27517,65169.752811180755
27520,703711.8367478088
27523,3390887.875467963
27524,93414.15995832813
27526,467690.46122089453
27528,1150111.3783848481
27529,614061.5946724266
27530,26977.842701225993
27532,78714.72102357727
27534,626599.859480121
27535,571179.7989612061
27536,341862.9391757304
27537,55990.04294121092
27539,57362.131350613134
27540,1084548.5454020253
27541,5121513.910816967
27543,14011681.799381532
27544,53615.98957222352
27546,3832876.9308090927
27550,480739.6670326956
27551,501249.7717050507
27552,26354447.490197394
27555,3726029.1062137876
27556,610765.7635114007
27561,16831111.176405873
27562,223947.40786434666
27564,5569088.5481866095
27569,949698.4726512708
27572,42038934.80477422
27573,4720946.625745346
27574,4271813.950316829
27577,23718338.380945325
27578,2405656.599884779
27580,1074516.1148097753
27582,168168.71817999854
27583,353621.7650619809
27584,540319.880648703
27586,83757.54497296856
27587,1907918.293496164
27588,582909.3508818054
27591,570587.029447536
27592,490801.06916476483
27593,726962.5802523529
27594,211525.49862718102
27595,4410283.9396910425
27598,2817795.7646888252
27601,125617.44762059404
27604,4201057.170571495
27605,393830.025287143
27606,20702.147342511693
27607,1233025.0067214095
27609,514003.50001253
27610,2400503.1462971726
27612,677639.5761772711
27615,51900.17328472917
27616,661032.1722247446
27617,524978.0641356453
27619,365409.9019010902
27620,21929.339116971027
27621,697112.3607343051
27623,777540.8410248649
27625,537877.5476720217
27627,254043.56074752545
27628,603039.923471151
27630,204847.05462929074
27631,510165.7285498897
27635,3923621.424088496
27636,67871.09388126589
27639,2494880.9825858804
27640,2158173.6179108485
27641,224148.25035395377
27644,703902.6940987556
27645,208901.67145334484
27646,574511.6597291211
27647,667522.2467323554
27648,377923.51534616714
27649,23705.470661738047
27650,579851.7983954074
27651,1280950.9603344288
27653,188167.7660756015
27654,520365.13024738553
27655,6751864.673555977
27656,350600.1901273693
27657,510739.09263632266
27658,719948.660584178
27661,1036275.114540933
27663,684166.5219556506
27664,44843967.24130737
27666,3905006.6167131225
27667,559806.9780003226
27668,7298640.44971026
27669,514580.2791151596
27672,3502403.882676347
27673,680012.6155197825
27674,1763947.7462414147
27675,686837.0434962469
27676,398091.25383498776
27679,1247226.0659260473
27680,1133227.7946939415
27681,1184453.2532593242
27684,187184.39339444324
27687,2606930.1285312236
27688,3606794.7192097935
27689,244637.71402251752
27690,52736.31123555837
27691,212869.9974515949
27692,1315489.550049372
27693,1224095.8175676507
27694,680113.1253191578
27695,237894.49092961196
27696,520722.5926430271
27698,1702486.771797211
27701,1617342.4713066884
27702,250969.1637814029
27705,497736.659825274
27706,4094542.414317179
27707,4202984.840585468
27709,1255661.3354984932
27710,581624.7635668264
27711,386045.16178230604
27712,1332013.7104084915
27713,803883.8632738547
27714,1069959.2433880651
27719,52000.6358112692
27720,17868306.58310532
27723,2585537.6907380223
27724,4188746.617999155
27725,264942.5585185876
27726,3728731.472849962
27727,1424173.1562994176
27731,122884.97852598452
27733,234225.89691029594
27734,1483754.0696857346
27735,465767.16552414134
27736,350410.09668449307
27738,44606328.81015085
27739,660437.5054427136
27740,517952.40202288923
27742,12925788.774535162
27744,54338.1908840867
27746,3979907.4990400793
27747,21498.72330966114
27748,695454.9072228104
27749,293424.47281363164
27750,3934613.6696233517
27752,4102812.065086696
27755,731507.7302799588
27756,1527727.2867502703
27758,4663855.55121912
27759,1119625.255581016
27760,117049.87826566685
27761,736509.4351199575
27764,226408.0782626999
27766,568918.6224178331
27767,5716626.338393368
27768,2453275.947831989
27769,7276942.5824723905
27770,4160450.3436889946
27772,347841.91422623355
27773,801398.0515799037
27774,784252.499055588
27775,254130.8511835442
27776,538791.4963706941
27777,556825.6589970108
27778,4099074.7630259334
27780,745967.9679625059
27782,90259.3223269438
27783,5080184.1426926255
27784,6198830.064889021
27787,4192844.8224466126
27790,109944.89817987815
27792,3339609.0566235147
27794,71725.50771633511
27795,632698.9180935934
27796,1142505.0135991247
27797,4239819.720585138
27798,172705.45715082163
27800,9668004.559611367
27801,236275.46261865308
27802,4674082.147708387
27803,50523.17211578239
27804,180417.4525857022
27806,1589364.2991004072
27807,135149.47590137148
27809,2387852.5872899247
27810,258766.30905335146
27811,985840.1536823169
27813,3815927.7915937146
27814,220346.25385910104
27821,734780.978050036
27822,619142.73742213
27823,4496050.957869087
27827,1575679.8672489536
27828,651811.6848928417
27829,767074.757550359
27830,1335000.7534885996
27831,640911.9999552175
27833,2324132.631705597
27834,549325.2758123394
27835,431678.96280706214
27836,31427304.9208185
27837,5024976.895002642
27838,1076824.5452257853
27841,1282665.1199600683
27842,544073.1741544448
27844,306379.2825981259
27845,659511.278949203
27846,39416521.84762467
27847,163345.01919367604
27849,558636.4234296958
27851,672653.0179653747
27852,376676.5441707081
27855,128018.47624857025
27856,1080044.8470098542
27858,2593284.822654849
27859,1919570.1900855815
27860,1189887.9698949559
27861,2299914.021514021
27863,3962340.902114357
27867,2773082.4164025523
27868,671346.3161724845
27869,91867.0880822991
27871,645281.7471572187
27875,730382.2377878047
27876,158664.64226843932
27877,541741.5441505368
27880,956925.98328643
27882,1903311.0377338973
27883,3019637.0056702485
27884,368458.383592135
27885,322296.9365157862
27886,446496.2511464349
27887,2320495.1615469595
27888,2390095.939793336
27891,58952.372123342524
27892,498653.49821587926
27894,1599082.987040362
27895,697391.0586698997
27896,3003486.2197634303
27897,4194476.556022134
27899,4293790.553920281
27902,637753.6691525668
27903,1480562.478557966
27904,485902.89326967514
27905,256161.2652368012
27906,177095.8202855301
27907,160505.82139009135
27908,1039044.7904349096
27910,395134.21846196416
27911,1099490.0364801171
27912,18713.816437203146
27913,325892.23406875884
27914,2192954.651593829
27915,1492620.0157193348
27916,104813.16342621767
27917,3540318.600998041
27919,4194769.90701526
27920,276156.2444376206
27922,514848.63661209244
27923,323400.22039956256
27924,690974.6391944776
27925,304083.3721273566
27926,60526.92231741018
27927,792030.3938885628
27928,2619357.192781959
27929,231840.54322315412
27930,640082.6161410093
27931,5217357.637656647
27932,267868.9825547646
27933,1050649.6834862146
27934,6307237.794318813
27935,718787.5836565617
27936,1710481.609137915
27937,4060567.5015477254
27938,1524407.1700660943
27939,2605441.2588596377
27942,1016030.6404715427
27943,4493620.683489763
27944,24800.942961060202
27945,236440.20805025424
27950,428141.47582709487
27951,558224.8709462519
27953,1138010.3386548306
27954,2426427.620236139
27956,538644.5799138035
27957,812800.4151892111
27958,980484.3605792442
27961,708174.9981547976
27963,119931.70244737055
